nagyobbakban	nagy	Afc-p2	1
￼	￼	Mc-pbl----p1	1
￼	￼	Mc-pbl----p1p	1
￼	￼	Mc-pbl----p1s	1
￼	￼	Mc-pbl----p2	1
￼	￼	Mc-pbl----p2p	1
￼	￼	Mc-pbl----p2s	1
￼	￼	Mc-pbl----p3	1
￼	￼	Mc-pbl----p3p	1
￼	￼	Mc-pbl----p3s	1
￼	￼	Mc-pbl----s1	1
￼	￼	Mc-pbl----s1p	1
￼	￼	Mc-pbl----s1s	1
￼	￼	Mc-pbl----s2	1
￼	￼	Mc-pbl----s2p	1
￼	￼	Mc-pbl----s2s	1
￼	￼	Mc-pbl----s3	1
￼	￼	Mc-pbl----s3p	1
￼	￼	Mc-pbl----s3s	1
￼	￼	Mc-pbr	1
￼	￼	Mc-pbr------p	1
￼	￼	Mc-pbr------s	1
￼	￼	Mc-pbr----p1	1
￼	￼	Mc-pbr----p1p	1
￼	￼	Mc-pbr----p1s	1
￼	￼	Mc-pbr----p2	1
￼	￼	Mc-pbr----p2p	1
￼	￼	Mc-pbr----p2s	1
￼	￼	Mc-pbr----p3	1
￼	￼	Mc-pbr----p3p	1
￼	￼	Mc-pbr----p3s	1
￼	￼	Mc-pbr----s1	1
￼	￼	Mc-pbr----s1p	1
￼	￼	Mc-pbr----s1s	1
￼	￼	Mc-pbr----s2	1
￼	￼	Mc-pbr----s2p	1
￼	￼	Mc-pbr----s2s	1
￼	￼	Mc-pbr----s3	1
￼	￼	Mc-pbr----s3p	1
￼	￼	Mc-pbr----s3s	1
￼	￼	Mc-pcd	1
￼	￼	Mc-pcd------p	1
￼	￼	Mc-pcd------s	1
￼	￼	Mc-pcd----p1	1
￼	￼	Mc-pcd----p1p	1
￼	￼	Mc-pcd----p1s	1
￼	￼	Mc-pcd----p2	1
￼	￼	Mc-pcd----p2p	1
￼	￼	Mc-pcd----p2s	1
￼	￼	Mc-pcd----p3	1
￼	￼	Mc-pcd----p3p	1
￼	￼	Mc-pcd----p3s	1
￼	￼	Mc-pcd----s1	1
￼	￼	Mc-pcd----s1p	1
￼	￼	Mc-pcd----s1s	1
￼	￼	Mc-pcd----s2	1
￼	￼	Mc-pcd----s2p	1
￼	￼	Mc-pcd----s2s	1
￼	￼	Mc-pcd----s3	1
￼	￼	Mc-pcd----s3p	1
￼	￼	Mc-pcd----s3s	1
￼	￼	Mc-pcl	1
￼	￼	Mc-pcl------p	1
￼	￼	Mc-pcl------s	1
￼	￼	Mc-pcl----p1	1
￼	￼	Mc-pcl----p1p	1
￼	￼	Mc-pcl----p1s	1
￼	￼	Mc-pcl----p2	1
￼	￼	Mc-pcl----p2p	1
￼	￼	Mc-pcl----p2s	1
￼	￼	Mc-pcl----p3	1
￼	￼	Mc-pcl----p3p	1
￼	￼	Mc-pcl----p3s	1
￼	￼	Mc-pcl----s1	1
￼	￼	Mc-pcl----s1p	1
￼	￼	Mc-pcl----s1s	1
￼	￼	Mc-pcl----s2	1
￼	￼	Mc-pcl----s2p	1
￼	￼	Mc-pcl----s2s	1
￼	￼	Mc-pcl----s3	1
￼	￼	Mc-pcl----s3p	1
￼	￼	Mc-pcl----s3s	1
￼	￼	Mc-pcr	1
￼	￼	Mc-pcr------p	1
￼	￼	Mc-pcr------s	1
￼	￼	Mc-pcr----p1	1
￼	￼	Mc-pcr----p1p	1
￼	￼	Mc-pcr----p1s	1
￼	￼	Mc-pcr----p2	1
￼	￼	Mc-pcr----p2p	1
￼	￼	Mc-pcr----p2s	1
￼	￼	Mc-pcr----p3	1
￼	￼	Mc-pcr----p3p	1
￼	￼	Mc-pcr----p3s	1
￼	￼	Mc-pcr----s1	1
￼	￼	Mc-pcr----s1p	1
￼	￼	Mc-pcr----s1s	1
￼	￼	Mc-pcr----s2	1
￼	￼	Mc-pcr----s2p	1
￼	￼	Mc-pcr----s2s	1
￼	￼	Mc-pcr----s3	1
￼	￼	Mc-pcr----s3p	1
￼	￼	Mc-pcr----s3s	1
￼	￼	Mc-pdd	1
￼	￼	Mc-pdd------p	1
￼	￼	Mc-pdd------s	1
￼	￼	Mc-pdd----p1	1
￼	￼	Mc-pdd----p1p	1
￼	￼	Mc-pdd----p1s	1
￼	￼	Mc-pdd----p2	1
￼	￼	Mc-pdd----p2p	1
￼	￼	Mc-pdd----p2s	1
￼	￼	Mc-pdd----p3	1
￼	￼	Mc-pdd----p3p	1
￼	￼	Mc-pdd----p3s	1
￼	￼	Mc-pdd----s1	1
￼	￼	Mc-pdd----s1p	1
￼	￼	Mc-pdd----s1s	1
￼	￼	Mc-pdd----s2	1
￼	￼	Mc-pdd----s2p	1
￼	￼	Mc-pdd----s2s	1
￼	￼	Mc-pdd----s3	1
￼	￼	Mc-pdd----s3p	1
￼	￼	Mc-pdd----s3s	1
feleknek	fél	Mc-pdl	1
￼	￼	Mc-pdl------p	1
￼	￼	Mc-pdl------s	1
￼	￼	Mc-pdl----p1	1
￼	￼	Mc-pdl----p1p	1
￼	￼	Mc-pdl----p1s	1
￼	￼	Mc-pdl----p2	1
￼	￼	Mc-pdl----p2p	1
￼	￼	Mc-pdl----p2s	1
￼	￼	Mc-pdl----p3	1
￼	￼	Mc-pdl----p3p	1
￼	￼	Mc-pdl----p3s	1
￼	￼	Mc-pdl----s1	1
￼	￼	Mc-pdl----s1p	1
￼	￼	Mc-pdl----s1s	1
￼	￼	Mc-pdl----s2	1
￼	￼	Mc-pdl----s2p	1
￼	￼	Mc-pdl----s2s	1
százainak	száz	Mc-pdl----s3	2
ezreinek	ezer	Mc-pdl----s3	2
￼	￼	Mc-pdl----s3p	1
￼	￼	Mc-pdl----s3s	1
￼	￼	Mc-pdr	1
￼	￼	Mc-pdr------p	1
￼	￼	Mc-pdr------s	1
￼	￼	Mc-pdr----p1	1
￼	￼	Mc-pdr----p1p	1
￼	￼	Mc-pdr----p1s	1
￼	￼	Mc-pdr----p2	1
￼	￼	Mc-pdr----p2p	1
￼	￼	Mc-pdr----p2s	1
￼	￼	Mc-pdr----p3	1
￼	￼	Mc-pdr----p3p	1
￼	￼	Mc-pdr----p3s	1
￼	￼	Mc-pdr----s1	1
￼	￼	Mc-pdr----s1p	1
￼	￼	Mc-pdr----s1s	1
￼	￼	Mc-pdr----s2	1
￼	￼	Mc-pdr----s2p	1
￼	￼	Mc-pdr----s2s	1
￼	￼	Mc-pdr----s3	1
￼	￼	Mc-pdr----s3p	1
￼	￼	Mc-pdr----s3s	1
￼	￼	Mc-ped	1
￼	￼	Mc-ped------p	1
￼	￼	Mc-ped------s	1
￼	￼	Mc-ped----p1	1
￼	￼	Mc-ped----p1p	1
￼	￼	Mc-ped----p1s	1
￼	￼	Mc-ped----p2	1
￼	￼	Mc-ped----p2p	1
￼	￼	Mc-ped----p2s	1
￼	￼	Mc-ped----p3	1
￼	￼	Mc-ped----p3p	1
￼	￼	Mc-ped----p3s	1
￼	￼	Mc-ped----s1	1
￼	￼	Mc-ped----s1p	1
￼	￼	Mc-ped----s1s	1
￼	￼	Mc-ped----s2	1
￼	￼	Mc-ped----s2p	1
￼	￼	Mc-ped----s2s	1
￼	￼	Mc-ped----s3	1
￼	￼	Mc-ped----s3p	1
￼	￼	Mc-ped----s3s	1
￼	￼	Mc-pel	1
￼	￼	Mc-pel------p	1
￼	￼	Mc-pel------s	1
￼	￼	Mc-pel----p1	1
￼	￼	Mc-pel----p1p	1
￼	￼	Mc-pel----p1s	1
￼	￼	Mc-pel----p2	1
￼	￼	Mc-pel----p2p	1
￼	￼	Mc-pel----p2s	1
￼	￼	Mc-pel----p3	1
￼	￼	Mc-pel----p3p	1
￼	￼	Mc-pel----p3s	1
￼	￼	Mc-pel----s1	1
￼	￼	Mc-pel----s1p	1
￼	￼	Mc-pel----s1s	1
￼	￼	Mc-pel----s2	1
￼	￼	Mc-pel----s2p	1
￼	￼	Mc-pel----s2s	1
￼	￼	Mc-pel----s3	1
￼	￼	Mc-pel----s3p	1
￼	￼	Mc-pel----s3s	1
￼	￼	Mc-per	1
￼	￼	Mc-per------p	1
￼	￼	Mc-per------s	1
￼	￼	Mc-per----p1	1
￼	￼	Mc-per----p1p	1
￼	￼	Mc-per----p1s	1
￼	￼	Mc-per----p2	1
￼	￼	Mc-per----p2p	1
￼	￼	Mc-per----p2s	1
￼	￼	Mc-per----p3	1
￼	￼	Mc-per----p3p	1
￼	￼	Mc-per----p3s	1
￼	￼	Mc-per----s1	1
￼	￼	Mc-per----s1p	1
￼	￼	Mc-per----s1s	1
￼	￼	Mc-per----s2	1
￼	￼	Mc-per----s2p	1
￼	￼	Mc-per----s2s	1
￼	￼	Mc-per----s3	1
￼	￼	Mc-per----s3p	1
￼	￼	Mc-per----s3s	1
￼	￼	Mc-pfd	1
￼	￼	Mc-pfd------p	1
￼	￼	Mc-pfd------s	1
￼	￼	Mc-pfd----p1	1
￼	￼	Mc-pfd----p1p	1
￼	￼	Mc-pfd----p1s	1
￼	￼	Mc-pfd----p2	1
￼	￼	Mc-pfd----p2p	1
￼	￼	Mc-pfd----p2s	1
￼	￼	Mc-pfd----p3	1
￼	￼	Mc-pfd----p3p	1
￼	￼	Mc-pfd----p3s	1
￼	￼	Mc-pfd----s1	1
￼	￼	Mc-pfd----s1p	1
￼	￼	Mc-pfd----s1s	1
￼	￼	Mc-pfd----s2	1
￼	￼	Mc-pfd----s2p	1
￼	￼	Mc-pfd----s2s	1
￼	￼	Mc-pfd----s3	1
￼	￼	Mc-pfd----s3p	1
￼	￼	Mc-pfd----s3s	1
￼	￼	Mc-pfl	1
￼	￼	Mc-pfl------p	1
￼	￼	Mc-pfl------s	1
￼	￼	Mc-pfl----p1	1
￼	￼	Mc-pfl----p1p	1
￼	￼	Mc-pfl----p1s	1
￼	￼	Mc-pfl----p2	1
￼	￼	Mc-pfl----p2p	1
￼	￼	Mc-pfl----p2s	1
￼	￼	Mc-pfl----p3	1
￼	￼	Mc-pfl----p3p	1
￼	￼	Mc-pfl----p3s	1
￼	￼	Mc-pfl----s1	1
￼	￼	Mc-pfl----s1p	1
￼	￼	Mc-pfl----s1s	1
￼	￼	Mc-pfl----s2	1
￼	￼	Mc-pfl----s2p	1
￼	￼	Mc-pfl----s2s	1
￼	￼	Mc-pfl----s3	1
￼	￼	Mc-pfl----s3p	1
￼	￼	Mc-pfl----s3s	1
￼	￼	Mc-pfr	1
￼	￼	Mc-pfr------p	1
￼	￼	Mc-pfr------s	1
￼	￼	Mc-pfr----p1	1
￼	￼	Mc-pfr----p1p	1
￼	￼	Mc-pfr----p1s	1
￼	￼	Mc-pfr----p2	1
￼	￼	Mc-pfr----p2p	1
￼	￼	Mc-pfr----p2s	1
￼	￼	Mc-pfr----p3	1
￼	￼	Mc-pfr----p3p	1
￼	￼	Mc-pfr----p3s	1
￼	￼	Mc-pfr----s1	1
￼	￼	Mc-pfr----s1p	1
￼	￼	Mc-pfr----s1s	1
￼	￼	Mc-pfr----s2	1
￼	￼	Mc-pfr----s2p	1
￼	￼	Mc-pfr----s2s	1
￼	￼	Mc-pfr----s3	1
￼	￼	Mc-pfr----s3p	1
￼	￼	Mc-pfr----s3s	1
￼	￼	Mc-pgd	1
￼	￼	Mc-pgd------p	1
￼	￼	Mc-pgd------s	1
￼	￼	Mc-pgd----p1	1
￼	￼	Mc-pgd----p1p	1
￼	￼	Mc-pgd----p1s	1
￼	￼	Mc-pgd----p2	1
￼	￼	Mc-pgd----p2p	1
￼	￼	Mc-pgd----p2s	1
￼	￼	Mc-pgd----p3	1
￼	￼	Mc-pgd----p3p	1
￼	￼	Mc-pgd----p3s	1
￼	￼	Mc-pgd----s1	1
￼	￼	Mc-pgd----s1p	1
￼	￼	Mc-pgd----s1s	1
￼	￼	Mc-pgd----s2	1
￼	￼	Mc-pgd----s2p	1
￼	￼	Mc-pgd----s2s	1
￼	￼	Mc-pgd----s3	1
￼	￼	Mc-pgd----s3p	1
￼	￼	Mc-pgd----s3s	1
￼	￼	Mc-pgl	1
￼	￼	Mc-pgl------p	1
￼	￼	Mc-pgl------s	1
￼	￼	Mc-pgl----p1	1
￼	￼	Mc-pgl----p1p	1
￼	￼	Mc-pgl----p1s	1
￼	￼	Mc-pgl----p2	1
￼	￼	Mc-pgl----p2p	1
￼	￼	Mc-pgl----p2s	1
￼	￼	Mc-pgl----p3	1
￼	￼	Mc-pgl----p3p	1
￼	￼	Mc-pgl----p3s	1
￼	￼	Mc-pgl----s1	1
￼	￼	Mc-pgl----s1p	1
￼	￼	Mc-pgl----s1s	1
￼	￼	Mc-pgl----s2	1
￼	￼	Mc-pgl----s2p	1
￼	￼	Mc-pgl----s2s	1
￼	￼	Mc-pgl----s3	1
￼	￼	Mc-pgl----s3p	1
￼	￼	Mc-pgl----s3s	1
￼	￼	Mc-pgr	1
￼	￼	Mc-pgr------p	1
￼	￼	Mc-pgr------s	1
￼	￼	Mc-pgr----p1	1
￼	￼	Mc-pgr----p1p	1
￼	￼	Mc-pgr----p1s	1
￼	￼	Mc-pgr----p2	1
￼	￼	Mc-pgr----p2p	1
￼	￼	Mc-pgr----p2s	1
￼	￼	Mc-pgr----p3	1
￼	￼	Mc-pgr----p3p	1
￼	￼	Mc-pgr----p3s	1
￼	￼	Mc-pgr----s1	1
￼	￼	Mc-pgr----s1p	1
￼	￼	Mc-pgr----s1s	1
￼	￼	Mc-pgr----s2	1
￼	￼	Mc-pgr----s2p	1
￼	￼	Mc-pgr----s2s	1
￼	￼	Mc-pgr----s3	1
￼	￼	Mc-pgr----s3p	1
￼	￼	Mc-pgr----s3s	1
￼	￼	Mc-phd	1
￼	￼	Mc-phd------p	1
￼	￼	Mc-phd------s	1
￼	￼	Mc-phd----p1	1
￼	￼	Mc-phd----p1p	1
￼	￼	Mc-phd----p1s	1
￼	￼	Mc-phd----p2	1
￼	￼	Mc-phd----p2p	1
￼	￼	Mc-phd----p2s	1
￼	￼	Mc-phd----p3	1
￼	￼	Mc-phd----p3p	1
￼	￼	Mc-phd----p3s	1
￼	￼	Mc-phd----s1	1
￼	￼	Mc-phd----s1p	1
￼	￼	Mc-phd----s1s	1
￼	￼	Mc-phd----s2	1
￼	￼	Mc-phd----s2p	1
￼	￼	Mc-phd----s2s	1
￼	￼	Mc-phd----s3	1
￼	￼	Mc-phd----s3p	1
￼	￼	Mc-phd----s3s	1
￼	￼	Mc-phl	1
￼	￼	Mc-phl------p	1
￼	￼	Mc-phl------s	1
￼	￼	Mc-phl----p1	1
￼	￼	Mc-phl----p1p	1
￼	￼	Mc-phl----p1s	1
￼	￼	Mc-phl----p2	1
￼	￼	Mc-phl----p2p	1
￼	￼	Mc-phl----p2s	1
￼	￼	Mc-phl----p3	1
￼	￼	Mc-phl----p3p	1
￼	￼	Mc-phl----p3s	1
￼	￼	Mc-phl----s1	1
￼	￼	Mc-phl----s1p	1
￼	￼	Mc-phl----s1s	1
￼	￼	Mc-phl----s2	1
￼	￼	Mc-phl----s2p	1
￼	￼	Mc-phl----s2s	1
századairól	század	Mc-phl----s3	1
￼	￼	Mc-phl----s3p	1
￼	￼	Mc-phl----s3s	1
￼	￼	Mc-phr	1
￼	￼	Mc-phr------p	1
￼	￼	Mc-phr------s	1
￼	￼	Mc-phr----p1	1
￼	￼	Mc-phr----p1p	1
￼	￼	Mc-phr----p1s	1
￼	￼	Mc-phr----p2	1
￼	￼	Mc-phr----p2p	1
￼	￼	Mc-phr----p2s	1
￼	￼	Mc-phr----p3	1
￼	￼	Mc-phr----p3p	1
￼	￼	Mc-phr----p3s	1
￼	￼	Mc-phr----s1	1
￼	￼	Mc-phr----s1p	1
￼	￼	Mc-phr----s1s	1
￼	￼	Mc-phr----s2	1
￼	￼	Mc-phr----s2p	1
￼	￼	Mc-phr----s2s	1
￼	￼	Mc-phr----s3	1
￼	￼	Mc-phr----s3p	1
￼	￼	Mc-phr----s3s	1
￼	￼	Mc-pid	1
￼	￼	Mc-pid------p	1
￼	￼	Mc-pid------s	1
￼	￼	Mc-pid----p1	1
￼	￼	Mc-pid----p1p	1
￼	￼	Mc-pid----p1s	1
￼	￼	Mc-pid----p2	1
￼	￼	Mc-pid----p2p	1
￼	￼	Mc-pid----p2s	1
￼	￼	Mc-pid----p3	1
￼	￼	Mc-pid----p3p	1
￼	￼	Mc-pid----p3s	1
￼	￼	Mc-pid----s1	1
￼	￼	Mc-pid----s1p	1
￼	￼	Mc-pid----s1s	1
￼	￼	Mc-pid----s2	1
￼	￼	Mc-pid----s2p	1
￼	￼	Mc-pid----s2s	1
￼	￼	Mc-pid----s3	1
￼	￼	Mc-pid----s3p	1
￼	￼	Mc-pid----s3s	1
tizedekkel	tized	Mc-pil	2
milliókkal	millió	Mc-pil	2
￼	￼	Mc-pil------p	1
￼	￼	Mc-pil------s	1
￼	￼	Mc-pil----p1	1
￼	￼	Mc-pil----p1p	1
￼	￼	Mc-pil----p1s	1
￼	￼	Mc-pil----p2	1
￼	￼	Mc-pil----p2p	1
￼	￼	Mc-pil----p2s	1
￼	￼	Mc-pil----p3	1
￼	￼	Mc-pil----p3p	1
￼	￼	Mc-pil----p3s	1
￼	￼	Mc-pil----s1	1
￼	￼	Mc-pil----s1p	1
￼	￼	Mc-pil----s1s	1
￼	￼	Mc-pil----s2	1
￼	￼	Mc-pil----s2p	1
￼	￼	Mc-pil----s2s	1
￼	￼	Mc-pil----s3	1
￼	￼	Mc-pil----s3p	1
￼	￼	Mc-pil----s3s	1
￼	￼	Mc-pir	1
￼	￼	Mc-pir------p	1
￼	￼	Mc-pir------s	1
￼	￼	Mc-pir----p1	1
￼	￼	Mc-pir----p1p	1
￼	￼	Mc-pir----p1s	1
￼	￼	Mc-pir----p2	1
￼	￼	Mc-pir----p2p	1
￼	￼	Mc-pir----p2s	1
￼	￼	Mc-pir----p3	1
￼	￼	Mc-pir----p3p	1
￼	￼	Mc-pir----p3s	1
￼	￼	Mc-pir----s1	1
￼	￼	Mc-pir----s1p	1
￼	￼	Mc-pir----s1s	1
￼	￼	Mc-pir----s2	1
￼	￼	Mc-pir----s2p	1
￼	￼	Mc-pir----s2s	1
￼	￼	Mc-pir----s3	1
￼	￼	Mc-pir----s3p	1
￼	￼	Mc-pir----s3s	1
￼	￼	Mc-pmd	1
￼	￼	Mc-pmd------p	1
￼	￼	Mc-pmd------s	1
￼	￼	Mc-pmd----p1	1
￼	￼	Mc-pmd----p1p	1
￼	￼	Mc-pmd----p1s	1
￼	￼	Mc-pmd----p2	1
￼	￼	Mc-pmd----p2p	1
￼	￼	Mc-pmd----p2s	1
￼	￼	Mc-pmd----p3	1
￼	￼	Mc-pmd----p3p	1
￼	￼	Mc-pmd----p3s	1
￼	￼	Mc-pmd----s1	1
￼	￼	Mc-pmd----s1p	1
￼	￼	Mc-pmd----s1s	1
￼	￼	Mc-pmd----s2	1
￼	￼	Mc-pmd----s2p	1
￼	￼	Mc-pmd----s2s	1
￼	￼	Mc-pmd----s3	1
￼	￼	Mc-pmd----s3p	1
￼	￼	Mc-pmd----s3s	1
￼	￼	Mc-pml	1
￼	￼	Mc-pml------p	1
￼	￼	Mc-pml------s	1
￼	￼	Mc-pml----p1	1
￼	￼	Mc-pml----p1p	1
￼	￼	Mc-pml----p1s	1
￼	￼	Mc-pml----p2	1
￼	￼	Mc-pml----p2p	1
￼	￼	Mc-pml----p2s	1
￼	￼	Mc-pml----p3	1
￼	￼	Mc-pml----p3p	1
￼	￼	Mc-pml----p3s	1
￼	￼	Mc-pml----s1	1
￼	￼	Mc-pml----s1p	1
￼	￼	Mc-pml----s1s	1
￼	￼	Mc-pml----s2	1
￼	￼	Mc-pml----s2p	1
￼	￼	Mc-pml----s2s	1
￼	￼	Mc-pml----s3	1
￼	￼	Mc-pml----s3p	1
￼	￼	Mc-pml----s3s	1
￼	￼	Mc-pmr	1
￼	￼	Mc-pmr------p	1
￼	￼	Mc-pmr------s	1
￼	￼	Mc-pmr----p1	1
￼	￼	Mc-pmr----p1p	1
￼	￼	Mc-pmr----p1s	1
￼	￼	Mc-pmr----p2	1
￼	￼	Mc-pmr----p2p	1
￼	￼	Mc-pmr----p2s	1
￼	￼	Mc-pmr----p3	1
￼	￼	Mc-pmr----p3p	1
￼	￼	Mc-pmr----p3s	1
￼	￼	Mc-pmr----s1	1
￼	￼	Mc-pmr----s1p	1
￼	￼	Mc-pmr----s1s	1
￼	￼	Mc-pmr----s2	1
￼	￼	Mc-pmr----s2p	1
￼	￼	Mc-pmr----s2s	1
￼	￼	Mc-pmr----s3	1
￼	￼	Mc-pmr----s3p	1
￼	￼	Mc-pmr----s3s	1
￼	￼	Mc-pnd	1
￼	￼	Mc-pnd------p	1
￼	￼	Mc-pnd------s	1
￼	￼	Mc-pnd----p1	1
￼	￼	Mc-pnd----p1p	1
￼	￼	Mc-pnd----p1s	1
￼	￼	Mc-pnd----p2	1
￼	￼	Mc-pnd----p2p	1
￼	￼	Mc-pnd----p2s	1
￼	￼	Mc-pnd----p3	1
￼	￼	Mc-pnd----p3p	1
￼	￼	Mc-pnd----p3s	1
￼	￼	Mc-pnd----s1	1
￼	￼	Mc-pnd----s1p	1
￼	￼	Mc-pnd----s1s	1
￼	￼	Mc-pnd----s2	1
￼	￼	Mc-pnd----s2p	1
￼	￼	Mc-pnd----s2s	1
￼	￼	Mc-pnd----s3	1
￼	￼	Mc-pnd----s3p	1
￼	￼	Mc-pnd----s3s	1
többek	több	Mc-pnl	8
százak	száz	Mc-pnl	8
sokak	sok	Mc-pnl	8
negyedek	negyed	Mc-pnl	8
hetek	hét	Mc-pnl	8
￼	￼	Mc-pnl------p	1
￼	￼	Mc-pnl------s	1
￼	￼	Mc-pnl----p1	1
￼	￼	Mc-pnl----p1p	1
￼	￼	Mc-pnl----p1s	1
￼	￼	Mc-pnl----p2	1
￼	￼	Mc-pnl----p2p	1
￼	￼	Mc-pnl----p2s	1
￼	￼	Mc-pnl----p3	1
￼	￼	Mc-pnl----p3p	1
￼	￼	Mc-pnl----p3s	1
￼	￼	Mc-pnl----s1	1
￼	￼	Mc-pnl----s1p	1
￼	￼	Mc-pnl----s1s	1
￼	￼	Mc-pnl----s2	1
￼	￼	Mc-pnl----s2p	1
￼	￼	Mc-pnl----s2s	1
százezrei	százezer	Mc-pnl----s3	3
milliói	millió	Mc-pnl----s3	3
egyedei	egyed	Mc-pnl----s3	3
￼	￼	Mc-pnl----s3p	1
￼	￼	Mc-pnl----s3s	1
￼	￼	Mc-pnr	1
￼	￼	Mc-pnr------p	1
￼	￼	Mc-pnr------s	1
￼	￼	Mc-pnr----p1	1
￼	￼	Mc-pnr----p1p	1
￼	￼	Mc-pnr----p1s	1
￼	￼	Mc-pnr----p2	1
￼	￼	Mc-pnr----p2p	1
￼	￼	Mc-pnr----p2s	1
￼	￼	Mc-pnr----p3	1
￼	￼	Mc-pnr----p3p	1
￼	￼	Mc-pnr----p3s	1
￼	￼	Mc-pnr----s1	1
￼	￼	Mc-pnr----s1p	1
￼	￼	Mc-pnr----s1s	1
￼	￼	Mc-pnr----s2	1
￼	￼	Mc-pnr----s2p	1
￼	￼	Mc-pnr----s2s	1
￼	￼	Mc-pnr----s3	1
￼	￼	Mc-pnr----s3p	1
￼	￼	Mc-pnr----s3s	1
￼	￼	Mc-ppd	1
￼	￼	Mc-ppd------p	1
￼	￼	Mc-ppd------s	1
￼	￼	Mc-ppd----p1	1
￼	￼	Mc-ppd----p1p	1
￼	￼	Mc-ppd----p1s	1
￼	￼	Mc-ppd----p2	1
￼	￼	Mc-ppd----p2p	1
￼	￼	Mc-ppd----p2s	1
￼	￼	Mc-ppd----p3	1
￼	￼	Mc-ppd----p3p	1
￼	￼	Mc-ppd----p3s	1
￼	￼	Mc-ppd----s1	1
￼	￼	Mc-ppd----s1p	1
￼	￼	Mc-ppd----s1s	1
￼	￼	Mc-ppd----s2	1
￼	￼	Mc-ppd----s2p	1
￼	￼	Mc-ppd----s2s	1
￼	￼	Mc-ppd----s3	1
￼	￼	Mc-ppd----s3p	1
￼	￼	Mc-ppd----s3s	1
heteken	hét	Mc-ppl	1
￼	￼	Mc-ppl------p	1
￼	￼	Mc-ppl------s	1
￼	￼	Mc-ppl----p1	1
￼	￼	Mc-ppl----p1p	1
￼	￼	Mc-ppl----p1s	1
￼	￼	Mc-ppl----p2	1
￼	￼	Mc-ppl----p2p	1
￼	￼	Mc-ppl----p2s	1
￼	￼	Mc-ppl----p3	1
￼	￼	Mc-ppl----p3p	1
￼	￼	Mc-ppl----p3s	1
￼	￼	Mc-ppl----s1	1
￼	￼	Mc-ppl----s1p	1
￼	￼	Mc-ppl----s1s	1
￼	￼	Mc-ppl----s2	1
￼	￼	Mc-ppl----s2p	1
￼	￼	Mc-ppl----s2s	1
￼	￼	Mc-ppl----s3	1
￼	￼	Mc-ppl----s3p	1
￼	￼	Mc-ppl----s3s	1
￼	￼	Mc-ppr	1
￼	￼	Mc-ppr------p	1
￼	￼	Mc-ppr------s	1
￼	￼	Mc-ppr----p1	1
￼	￼	Mc-ppr----p1p	1
￼	￼	Mc-ppr----p1s	1
￼	￼	Mc-ppr----p2	1
￼	￼	Mc-ppr----p2p	1
￼	￼	Mc-ppr----p2s	1
￼	￼	Mc-ppr----p3	1
￼	￼	Mc-ppr----p3p	1
￼	￼	Mc-ppr----p3s	1
￼	￼	Mc-ppr----s1	1
￼	￼	Mc-ppr----s1p	1
￼	￼	Mc-ppr----s1s	1
￼	￼	Mc-ppr----s2	1
￼	￼	Mc-ppr----s2p	1
￼	￼	Mc-ppr----s2s	1
￼	￼	Mc-ppr----s3	1
￼	￼	Mc-ppr----s3p	1
￼	￼	Mc-ppr----s3s	1
￼	￼	Mc-pqd	1
￼	￼	Mc-pqd------p	1
￼	￼	Mc-pqd------s	1
￼	￼	Mc-pqd----p1	1
￼	￼	Mc-pqd----p1p	1
￼	￼	Mc-pqd----p1s	1
￼	￼	Mc-pqd----p2	1
￼	￼	Mc-pqd----p2p	1
￼	￼	Mc-pqd----p2s	1
￼	￼	Mc-pqd----p3	1
￼	￼	Mc-pqd----p3p	1
￼	￼	Mc-pqd----p3s	1
￼	￼	Mc-pqd----s1	1
￼	￼	Mc-pqd----s1p	1
￼	￼	Mc-pqd----s1s	1
￼	￼	Mc-pqd----s2	1
￼	￼	Mc-pqd----s2p	1
￼	￼	Mc-pqd----s2s	1
￼	￼	Mc-pqd----s3	1
￼	￼	Mc-pqd----s3p	1
￼	￼	Mc-pqd----s3s	1
￼	￼	Mc-pql	1
￼	￼	Mc-pql------p	1
￼	￼	Mc-pql------s	1
￼	￼	Mc-pql----p1	1
￼	￼	Mc-pql----p1p	1
￼	￼	Mc-pql----p1s	1
￼	￼	Mc-pql----p2	1
￼	￼	Mc-pql----p2p	1
￼	￼	Mc-pql----p2s	1
￼	￼	Mc-pql----p3	1
￼	￼	Mc-pql----p3p	1
￼	￼	Mc-pql----p3s	1
￼	￼	Mc-pql----s1	1
￼	￼	Mc-pql----s1p	1
￼	￼	Mc-pql----s1s	1
￼	￼	Mc-pql----s2	1
￼	￼	Mc-pql----s2p	1
￼	￼	Mc-pql----s2s	1
￼	￼	Mc-pql----s3	1
￼	￼	Mc-pql----s3p	1
￼	￼	Mc-pql----s3s	1
￼	￼	Mc-pqr	1
￼	￼	Mc-pqr------p	1
￼	￼	Mc-pqr------s	1
￼	￼	Mc-pqr----p1	1
￼	￼	Mc-pqr----p1p	1
￼	￼	Mc-pqr----p1s	1
￼	￼	Mc-pqr----p2	1
￼	￼	Mc-pqr----p2p	1
￼	￼	Mc-pqr----p2s	1
￼	￼	Mc-pqr----p3	1
￼	￼	Mc-pqr----p3p	1
￼	￼	Mc-pqr----p3s	1
￼	￼	Mc-pqr----s1	1
￼	￼	Mc-pqr----s1p	1
￼	￼	Mc-pqr----s1s	1
￼	￼	Mc-pqr----s2	1
